p.project_no,项目名称,项目类型,pe.work_model,所属组织,o.org_code
1026811,绥德路2弄27号装修工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
1025181,中建一局一公司上海区域所有项目,0,5,中建一局集团第一建筑有限公司直属项目,00010100004300080008
1004814,教培中心配套完善项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
1002630,银联商务新园区8号楼数据中心装修项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
110659,中外运大厦改造工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
26631,上海飞机客户服务有限公司C919大型客机研制保障条件建设二期项目,0,2,中建一局集团第一建筑有限公司直属项目,00010100004300080008
30334,上海市青浦区徐径镇联虹西虹桥32-01地块项目（E地块）项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
16816,无锡阳山东方田园一期工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
16780,复旦大学附属华山医院临床医学中心工程（桩基除外）,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
6911,(2120013035)奇瑞量子,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
6690,(1101200042)内蒙古伊品生物氨基酸项目及附属工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
6691,(1101200039)上海通用汽车天津售后配件配送中心,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
1669,复星健康蜂巢苏州项目桩基 基坑支护 土方开挖及外运工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
1019657,阿斯麦北京运营基地项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
19740,(2120013039)索尔维临时设施,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
16911,铠嘉电脑配件一期厂房新建工程,0,4,中建一局集团第一建筑有限公司直属项目,00010100004300080008
18549,（2120013041）温州BT保障房,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
11216,苏地2011-G-32地块项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
4518,三亚山海天酒店改造项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
3671,(2120011011)长兴路拓宽改建,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
3856,台州太阳城,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
1017474,泛林半导体应用服务基地项目局部装修工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
102883,上海飞机制造有限公司宽体客机研制保障一期复合材料工艺试验验证条件建设项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
84434,扬州文昌万象汇外墙结构改造工程项目,0,4,中建一局集团第一建筑有限公司直属项目,00010100004300080008
81669,上海首创青浦22-05/25-04项目总承包工程,0,4,中建一局集团第一建筑有限公司直属项目,00010100004300080008
66607,复旦大学中国南方脑科学影像中心设备平台项目,0,5,中建一局集团第一建筑有限公司直属项目,00010100004300080008
26261,宝山区淞南镇N12-0102单元0301地块,0,5,中建一局集团第一建筑有限公司直属项目,00010100004300080008
15922,瑞丰·鹅岭山项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
17776,（1101200044）苏宁易购研发办公基地,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
10714,昆山台湾商品城与无锡北创科技创业园,1,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
6910,(1101200040)卡特彼勒液压缸项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
7883,镇江中央公园项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
3669,(2120011012)太阳山路道路改建工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
83018,上海西门子医疗器械有限公司医学诊断试剂（中国）生产厂房项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
45452,汉高龙项目三期AIS项目土建及机电工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
44544,苏州阳澄湖二期,0,4,中建一局集团第一建筑有限公司直属项目,00010100004300080008
9661,FEI张江项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
7802,（1101200053）上海品食乐食品研发中心,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
4747,（20120013046）南码头2期,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
4748,(2120013034)杜邦研发中心扩建项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
3906,(2120013027)南码头,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
15745,嘉定维美德,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
12631,东莞沈恒粮油土建及钢结构制安工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
6134,(1101200035)苏州太湖花样年,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
4573,(2120010511)湖州星洲国际,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
2728,镇江中央公园和青年汇项目工程,1,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
25642,中航商发临港基地二期工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
17774,苏宁总部西区雨污水管网改造工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
13140,（1101200049）昆山台湾商品城,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
5127,(1101200037)成都华新锦绣尚郡别墅2A期,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
91228,珠海市钰海天然气热电联产工程项目B标段建筑安装工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
90691,上海西门子医疗器械有限公司新建停车楼项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
45582,浙江石油化工有限公司舟山临城地块临时围墙施工,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
12601,台升国际广场营销中心项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
12670,夏晖物流（东莞）有限公司物流项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
5397,(1101200028)淮安四馆,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
11806,（1101200048）扬州文昌乐都汇购物中心,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
5160,黄山悦榕庄度假村酒店项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
7699,金山工业区JSS3-0402单元06-04地块（一期）商品房项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
6405,(1101200036)淮安苏宁电器广场,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
3603,青岛悦荟广场改造项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
3672,（1201200001）杨浦经济开发区市政道路4标,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
2813,（1101200055）华新锦绣尚郡别墅3期4期及样板区,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
97919,上海飞机客户服务有限公司单位租赁房项目,0,2,中建一局集团第一建筑有限公司直属项目,00010100004300080008
62675,进贤碧桂园青岚府项目一期总承包工程,0,5,中建一局集团第一建筑有限公司直属项目,00010100004300080008
3670,(2120011014)大康度假城游泳馆改造,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
101516,北京百盛大厦办公及配套商业装修工程,0,4,中建一局集团第一建筑有限公司直属项目,00010100004300080008
84707,青龙地铁小镇一期居住组团国际高中建设工程项目,0,2,中建一局集团第一建筑有限公司直属项目,00010100004300080008
36628,九亭家园二期01-04号地块安置房项目,0,4,中建一局集团第一建筑有限公司直属项目,00010100004300080008
27981,中建一局集团无锡凯宜医院项目部,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
16756,上海迪士尼度假区核心区连接段项目PTCC-1总包工程,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
7971,(1101200047)苏地2009-B-65地块一期,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
1002276,张江中区78—02地块项目,0,4,中建一局集团第一建筑有限公司直属项目,00010100004300080008
25749,越界第三代产业园C楼建设项目,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
28265,嘉定惠民家园三期动迁安置房项目,0,5,中建一局集团第一建筑有限公司直属项目,00010100004300080008
15504,苏州市吴中区G49地块,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
11801,（2120013044）佘山北居住社区,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
10967,（2120013045 ）中建大观天下,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
6783,(1101200034)淮安大剧院,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
4099,台升悦园,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
3893,(2120013031)海拉电子,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
81119,上海交通大学转化医学大楼电镜实验室专业装饰装修工程,0,5,中建一局集团第一建筑有限公司直属项目,00010100004300080008
15899,保定万和悦都,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
13869,大港国际青年公寓,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
11435,合肥京商国际商贸城I地块北区,0,NULL,中建一局集团第一建筑有限公司直属项目,00010100004300080008
